codigo_secc,mun,prov,pob,renta_med,pobreza_pc,pobreza_menores_pc,pobreza_mayores_pc,precio_alquiler,jubilados_pc,parados_pc,monoparental_pc,extranjeros_pc,estudios_sup_pc,menores_pc,mayores_pc
4612001001,Estivella,Valencia/Valéncia,1499,18550,12.4,NA,NA,3.4708828886746,22.33,12.39,10.714285714285714,5.54,33.72,14.54,23.48
4612001001,Estivella,Valencia/Valéncia,1499,18550,12.4,NA,NA,3.4708828886746,22.33,12.39,10.714285714285714,5.54,33.72,14.54,23.48
4612101001,Estubeny,Valencia/Valéncia,111,16450,NA,NA,NA,NA,25.49,10.2,NA,2.7,14.71,8.110000000000001,30.630000000000003
4612201001,Faura,Valencia/Valéncia,1839,16450,16.9,NA,NA,3.54838709677419,24.01,11.38,12.890625,7.4,21.81,13.489999999999998,24.09
4612201001,Faura,Valencia/Valéncia,1839,16450,16.9,NA,NA,3.54838709677419,24.01,11.38,12.890625,7.4,21.81,13.489999999999998,24.09
4612201002,Faura,Valencia/Valéncia,1734,16450,18.2,NA,NA,3.73450336071695,16.86,10.75,12.605042016806722,13.03,27.74,16.21,17.19
4612201002,Faura,Valencia/Valéncia,1734,16450,18.2,NA,NA,3.73450336071695,16.86,10.75,12.605042016806722,13.03,27.74,16.21,17.19
4612301001,Favara,Valencia/Valéncia,2554,15050,17.4,NA,NA,3.12954065121194,18.39,15.35,9.8159509202454,12.02,21.04,14.41,21.1
4612301001,Favara,Valencia/Valéncia,2554,15050,17.4,NA,NA,3.12954065121194,18.39,15.35,9.785932721712538,12.02,21.04,14.41,21.1
4612401001,Fontanars dels Alforins,Valencia/Valéncia,957,16450,13.7,NA,NA,NA,17.52,9.32,NA,4.08,23.72,14.11,21.32
4612501001,Fortaleny,Valencia/Valéncia,1017,16450,15.2,NA,NA,NA,17.51,14.67,NA,4.33,21.97,14.06,21.73
4612601001,Foios,Valencia/Valéncia,2202,17850,15.5,NA,NA,4.93150684931507,19.92,13.04,12.027491408934708,10.4,32.97,16.8,20.71
4612601001,Foios,Valencia/Valéncia,2202,17850,15.5,NA,NA,4.93150684931507,19.92,13.04,11.724137931034482,10.4,32.97,16.8,20.71
4612601002,Foios,Valencia/Valéncia,1327,18550,14.2,NA,NA,4.91803278688525,24.19,12.52,13.66120218579235,5.2,33.800000000000004,13.72,25.09
4612601002,Foios,Valencia/Valéncia,1327,18550,14.2,NA,NA,4.91803278688525,24.19,12.52,13.66120218579235,5.2,33.800000000000004,13.72,25.09
4612601003,Foios,Valencia/Valéncia,1266,18550,15.1,NA,NA,4.61791497975708,18.09,11.65,9.770114942528735,11.14,35.78,18.33,17.61
4612601003,Foios,Valencia/Valéncia,1266,18550,15.1,NA,NA,4.61791497975708,18.09,11.65,9.770114942528735,11.14,35.78,18.33,17.61
4612601004,Foios,Valencia/Valéncia,527,17850,12.8,NA,NA,NA,17.349999999999998,10,NA,6.260000000000001,41.78,16.89,15.939999999999998
4612601005,Foios,Valencia/Valéncia,2180,17150,10.5,NA,NA,4.68879976232917,13.39,14.47,11.895910780669144,10.28,32.54,20.5,13.21
4612601005,Foios,Valencia/Valéncia,2180,17150,10.5,NA,NA,4.68879976232917,13.39,14.47,11.48148148148148,10.28,32.54,20.5,13.21
4612701001,"Font d'En Carròs, la",Valencia/Valéncia,2421,15050,20,NA,NA,2.83018867924528,18.76,13.83,13.125,11.52,25.26,16.11,18.42
4612701001,"Font d'En Carròs, la",Valencia/Valéncia,2421,15050,20,NA,NA,2.83018867924528,18.76,13.83,12.77258566978193,11.52,25.26,16.11,18.42
4612701002,"Font d'En Carròs, la",Valencia/Valéncia,1393,15050,23.4,NA,NA,3.28707260852862,21.77,16.009999999999998,11.330049261083744,21.9,23.4,11.63,24.41
4612701002,"Font d'En Carròs, la",Valencia/Valéncia,1393,15050,23.4,NA,NA,3.28707260852862,21.77,16.009999999999998,11.330049261083744,21.9,23.4,11.63,24.41
4612801001,"Font de la Figuera, la",Valencia/Valéncia,1006,15050,21.6,NA,NA,2.14204223703518,18.57,13.7,NA,10.93,21.27,15.409999999999998,22.47
4612801002,"Font de la Figuera, la",Valencia/Valéncia,1022,15050,20.8,NA,NA,NA,17.84,16.17,NA,7.93,19.66,13.89,22.9
4612901001,Fuenterrobles,Valencia/Valéncia,694,12950,32.5,NA,NA,NA,16.03,13.06,NA,13.4,18.03,13.69,21.18
4613001001,Gavarda,Valencia/Valéncia,1034,16450,14.4,NA,NA,NA,18.33,11.43,NA,4.26,22.57,15.57,23.02
4613101001,Gandia,Valencia/Valéncia,1167,17150,18.6,NA,NA,4.21052631578947,18.24,15.36,15.69767441860465,14.05,41.120000000000005,13.11,23.91
4613101001,Gandia,Valencia/Valéncia,1167,17150,18.6,NA,NA,4.21052631578947,18.24,15.36,16.27906976744186,14.05,41.120000000000005,13.11,23.91
4613101003,Gandia,Valencia/Valéncia,1579,19250,17,NA,NA,4.27631578947368,21.91,13.82,14.883720930232558,12.29,43.669999999999995,15.010000000000002,23.56
4613101003,Gandia,Valencia/Valéncia,1579,19250,17,NA,NA,4.27631578947368,21.91,13.82,14.485981308411215,12.29,43.669999999999995,15.010000000000002,23.56
4613102001,Gandia,Valencia/Valéncia,2559,17850,17.8,NA,NA,4.19047619047619,17.29,14.11,14.662756598240469,15.36,35.75,16.37,19.3
4613102001,Gandia,Valencia/Valéncia,2559,17850,17.8,NA,NA,4.19047619047619,17.29,14.11,14.662756598240469,15.36,35.75,16.37,19.3
4613102002,Gandia,Valencia/Valéncia,1300,16450,20.3,NA,NA,3.8377581120944,18.21,18.84,13.333333333333334,23.15,29.51,12.15,21.62
4613102002,Gandia,Valencia/Valéncia,1300,16450,20.3,NA,NA,3.8377581120944,18.21,18.84,13.333333333333334,23.15,29.51,12.15,21.62
4613102003,Gandia,Valencia/Valéncia,1195,12950,34.4,NA,NA,3.20565549412258,15.840000000000002,23.27,NA,32.300000000000004,22.13,17.57,17.24
4613102004,Gandia,Valencia/Valéncia,190,13650,30.6,NA,NA,NA,12.18,55.169999999999995,NA,5.26,5.13,17.89,16.32
4613102005,Gandia,Valencia/Valéncia,1113,12950,32.4,NA,NA,2.96219506436755,19.26,22.67,NA,35.85,15.86,12.76,23.18
4613102006,Gandia,Valencia/Valéncia,1521,12250,36.3,NA,NA,3.81476497569972,14.21,24.37,16.19047619047619,31.1,16.59,14.4,17.95
4613102006,Gandia,Valencia/Valéncia,1521,12250,36.3,NA,NA,3.81476497569972,14.21,24.37,16.19047619047619,31.1,16.59,14.4,17.95
4613102007,Gandia,Valencia/Valéncia,2310,13650,29.3,NA,NA,4.63768115942029,15.23,24.79,13.84083044982699,27.71,20.73,15.840000000000002,16.75
4613102007,Gandia,Valencia/Valéncia,2310,13650,29.3,NA,NA,4.63768115942029,15.23,24.79,14.186851211072664,27.71,20.73,15.840000000000002,16.75
4613102008,Gandia,Valencia/Valéncia,1278,11550,40.3,NA,NA,3.91891891891892,17.849999999999998,31.17,NA,37.56,13.11,14.08,22.69
4613102009,Gandia,Valencia/Valéncia,2263,13650,29.2,NA,NA,3.57485144719187,15.42,21.13,14.946619217081851,27.49,21.959999999999997,18.91,16
4613102009,Gandia,Valencia/Valéncia,2263,13650,29.2,NA,NA,3.57485144719187,15.42,21.13,15.302491103202849,27.49,21.959999999999997,18.91,16
4613102010,Gandia,Valencia/Valéncia,2574,12950,29.8,NA,NA,3.76225140355885,13.08,24.12,14.545454545454543,25.76,16.650000000000002,12.98,15.81
4613102010,Gandia,Valencia/Valéncia,2574,12950,29.8,NA,NA,3.76225140355885,13.08,24.12,14.545454545454543,25.76,16.650000000000002,12.98,15.81
4613102011,Gandia,Valencia/Valéncia,1586,15750,16.3,NA,NA,4.17251695001012,7.41,15.42,15.425531914893616,13.43,28.77,26.8,7.5
4613102011,Gandia,Valencia/Valéncia,1586,15750,16.3,NA,NA,4.17251695001012,7.41,15.42,15.425531914893616,13.43,28.77,26.8,7.5
4613102012,Gandia,Valencia/Valéncia,1759,13650,28,NA,NA,3.65853658536585,13.36,19.52,14.285714285714286,30.53,20,15.29,15.86
4613102012,Gandia,Valencia/Valéncia,1759,13650,28,NA,NA,3.65853658536585,13.36,19.52,13.824884792626728,30.53,20,15.29,15.86
4613102013,Gandia,Valencia/Valéncia,2061,12950,29.8,NA,NA,3.82861635220126,11.61,21.9,13.385826771653544,28.82,18.709999999999997,19.36,13.15
4613102013,Gandia,Valencia/Valéncia,2061,12950,29.8,NA,NA,3.82861635220126,11.61,21.9,13.385826771653544,28.82,18.709999999999997,19.36,13.15
4613102014,Gandia,Valencia/Valéncia,2121,22750,13.3,NA,NA,4.23728813559322,13.83,13.96,12.550607287449392,15.32,43.23,17.87,13.91
4613102014,Gandia,Valencia/Valéncia,2121,22750,13.3,NA,NA,4.23728813559322,13.83,13.96,12.903225806451612,15.32,43.23,17.87,13.91
4613102015,Gandia,Valencia/Valéncia,1602,14350,22.9,NA,NA,3.52537277537278,14.760000000000002,20.549999999999997,14.507772020725389,23.16,18.34,12.86,17.349999999999998
4613102015,Gandia,Valencia/Valéncia,1602,14350,22.9,NA,NA,3.52537277537278,14.760000000000002,20.549999999999997,14.507772020725389,23.16,18.34,12.86,17.349999999999998
4613102016,Gandia,Valencia/Valéncia,1054,19950,13.6,NA,NA,NA,8.91,14.41,NA,20.87,42.49,22.3,8.92
4613103001,Gandia,Valencia/Valéncia,1017,18550,15.9,NA,NA,3.67002000524728,20.66,16.669999999999998,NA,13.96,43.25,13.37,24.78
4613103002,Gandia,Valencia/Valéncia,1731,12250,32.9,NA,NA,4.13271659847002,15.73,23.7,12.608695652173912,29.75,19.25,18.08,18.54
4613103002,Gandia,Valencia/Valéncia,1731,12250,32.9,NA,NA,4.13271659847002,15.73,23.7,12.173913043478262,29.75,19.25,18.08,18.54
4613103003,Gandia,Valencia/Valéncia,1259,15050,26.7,NA,NA,5.45056940089124,16.98,18.73,11.627906976744184,18.19,29.1,14.85,19.06
4613103003,Gandia,Valencia/Valéncia,1259,15050,26.7,NA,NA,5.45056940089124,16.98,18.73,11.627906976744184,18.19,29.1,14.85,19.06
4613103004,Gandia,Valencia/Valéncia,1621,11550,39,NA,NA,3.654176201373,14.69,29.93,10.144927536231885,29.67,11.38,18.14,16.04
4613103004,Gandia,Valencia/Valéncia,1621,11550,39,NA,NA,3.654176201373,14.69,29.93,10.628019323671497,29.67,11.38,18.14,16.04
4613104001,Gandia,Valencia/Valéncia,2200,14350,25.7,NA,NA,4.81927710843374,12.63,23.61,11.785714285714286,28.549999999999997,21.11,14.73,16.59
4613104001,Gandia,Valencia/Valéncia,2200,14350,25.7,NA,NA,4.81927710843374,12.63,23.61,12.142857142857142,28.549999999999997,21.11,14.73,16.59
4613104002,Gandia,Valencia/Valéncia,1809,13650,27.8,NA,NA,5.06172839506173,15.14,20.75,10.465116279069768,26.42,23.77,13.489999999999998,19.68
4613104002,Gandia,Valencia/Valéncia,1809,13650,27.8,NA,NA,5.06172839506173,15.14,20.75,10.465116279069768,26.42,23.77,13.489999999999998,19.68
4613104003,Gandia,Valencia/Valéncia,2897,13650,32.5,51.4,17.6,6.16080176732664,18.85,22.61,8.494208494208495,35.589999999999996,29.35,11.91,23.85
4613104003,Gandia,Valencia/Valéncia,2897,13650,32.5,51.4,17.6,6.16080176732664,18.85,22.61,8.494208494208495,35.589999999999996,29.35,11.91,23.85
4613104004,Gandia,Valencia/Valéncia,1813,13650,28.7,NA,NA,5.15957446808511,15.8,25.840000000000003,13.333333333333334,26.479999999999997,17.04,15.5,19.19
4613104004,Gandia,Valencia/Valéncia,1813,13650,28.7,NA,NA,5.15957446808511,15.8,25.840000000000003,13.72549019607843,26.479999999999997,17.04,15.5,19.19
4613104005,Gandia,Valencia/Valéncia,2059,16450,22.8,NA,NA,6.1046511627907,18.7,18.55,8.757062146892656,27.1,35.5,10.39,23.36
4613104005,Gandia,Valencia/Valéncia,2059,16450,22.8,NA,NA,6.1046511627907,18.7,18.55,9.014084507042254,27.1,35.5,10.39,23.36
4613104006,Gandia,Valencia/Valéncia,2051,14350,26.9,NA,NA,6.04395604395604,11.43,22.85,12.82051282051282,31.45,30.55,17.65,14.19
4613104006,Gandia,Valencia/Valéncia,2051,14350,26.9,NA,NA,6.04395604395604,11.43,22.85,12.5,31.45,30.55,17.65,14.19
4613104007,Gandia,Valencia/Valéncia,1157,17150,25,NA,NA,NA,16.14,15.97,NA,21.09,26.24,12.71,19.1
4613105001,Gandia,Valencia/Valéncia,1068,15050,29.1,NA,NA,3.97260273972603,23.5,20.79,NA,23.22,27.089999999999996,13.95,27.81
4613105002,Gandia,Valencia/Valéncia,1192,9450,54.6,NA,NA,4,13.25,36.44,NA,48.24,8.84,16.439999999999998,17.03
4613105003,Gandia,Valencia/Valéncia,1023,15750,28,NA,NA,3.77358490566038,18.03,20.35,NA,23.66,33.21,17.599999999999998,19.94
4613105004,Gandia,Valencia/Valéncia,2413,12250,35.5,NA,NA,3.71844660194175,17.59,28.34,12.698412698412698,33.73,15.79,14.71,20.47
4613105004,Gandia,Valencia/Valéncia,2413,12250,35.5,NA,NA,3.71844660194175,17.59,28.34,12.698412698412698,33.73,15.79,14.71,20.47
4613105005,Gandia,Valencia/Valéncia,1301,12950,35.5,NA,NA,3.14685314685315,17.22,23.33,15.882352941176473,34.510000000000005,23.41,14.3,22.44
4613105005,Gandia,Valencia/Valéncia,1301,12950,35.5,NA,NA,3.14685314685315,17.22,23.33,15.882352941176473,34.510000000000005,23.41,14.3,22.44
4613105006,Gandia,Valencia/Valéncia,1227,17150,22,NA,NA,3.46671473203557,25.96,19.88,11.764705882352942,21.35,31.9,10.84,30.15
4613105006,Gandia,Valencia/Valéncia,1227,17150,22,NA,NA,3.46671473203557,25.96,19.88,11.764705882352942,21.35,31.9,10.84,30.15
4613105007,Gandia,Valencia/Valéncia,1248,15750,23.8,NA,NA,3.58258928571429,18.15,19.67,12.941176470588236,24.68,29.609999999999996,16.11,22.12
4613105007,Gandia,Valencia/Valéncia,1248,15750,23.8,NA,NA,3.58258928571429,18.15,19.67,12.865497076023392,24.68,29.609999999999996,16.11,22.12
4613105008,Gandia,Valencia/Valéncia,1179,10850,43.2,NA,NA,3.36842105263158,16.25,28.28,NA,40.37,16.950000000000003,15.44,20.78
4613105010,Gandia,Valencia/Valéncia,1641,17150,21.1,NA,NA,3.8135593220339,18.41,18.63,13.824884792626728,20.17,33.31,11.64,22.36
4613105010,Gandia,Valencia/Valéncia,1641,17150,21.1,NA,NA,3.8135593220339,18.41,18.63,13.36405529953917,20.17,33.31,11.64,22.36
4613106001,Gandia,Valencia/Valéncia,1867,13650,30.3,NA,NA,4.28665577712121,12.21,22.54,15.021459227467812,25.6,21.41,17.94,14.73
4613106001,Gandia,Valencia/Valéncia,1867,13650,30.3,NA,NA,4.28665577712121,12.21,22.54,14.592274678111588,25.6,21.41,17.94,14.73
4613106002,Gandia,Valencia/Valéncia,1355,15750,23.7,NA,NA,4.46296881584492,14.55,19.38,14.117647058823527,17.05,25.380000000000003,16.830000000000002,15.35
4613106002,Gandia,Valencia/Valéncia,1355,15750,23.7,NA,NA,4.46296881584492,14.55,19.38,14.117647058823527,17.05,25.380000000000003,16.830000000000002,15.35
4613106003,Gandia,Valencia/Valéncia,1639,13650,32.2,NA,NA,3.80698287220026,14.81,18.88,16.27906976744186,28.98,21.68,15.56,16.53
4613106003,Gandia,Valencia/Valéncia,1639,13650,32.2,NA,NA,3.80698287220026,14.81,18.88,16.35514018691589,28.98,21.68,15.56,16.53
4613106004,Gandia,Valencia/Valéncia,2126,17150,17.2,NA,NA,3.41532656227959,14.31,17.990000000000002,15.129151291512915,14.86,34.57,9.92,16.650000000000002
4613106004,Gandia,Valencia/Valéncia,2126,17150,17.2,NA,NA,3.41532656227959,14.31,17.990000000000002,14.760147601476016,14.86,34.57,9.92,16.650000000000002
4613106005,Gandia,Valencia/Valéncia,2513,16450,21.6,29.2,12.5,4.23460144927536,10.8,14.98,10.932475884244372,16.470000000000002,31.369999999999997,22.24,10.7
4613106005,Gandia,Valencia/Valéncia,2513,16450,21.6,29.2,12.5,4.23460144927536,10.8,14.98,11.254019292604502,16.470000000000002,31.369999999999997,22.24,10.7
4613107001,Gandia,Valencia/Valéncia,1618,13650,27.1,NA,NA,3.82076654892726,16.36,22.22,11.11111111111111,13.6,23.51,16.13,18.17
4613107001,Gandia,Valencia/Valéncia,1618,13650,27.1,NA,NA,3.82076654892726,16.36,22.22,11.616161616161616,13.6,23.51,16.13,18.17
4613107002,Gandia,Valencia/Valéncia,2205,13650,32.3,NA,NA,3.92296862429606,17.9,27.79,12.969283276450511,15.56,23.79,15.37,19
4613107002,Gandia,Valencia/Valéncia,2205,13650,32.3,NA,NA,3.92296862429606,17.9,27.79,13.310580204778155,15.56,23.79,15.37,19
4613107003,Gandia,Valencia/Valéncia,1239,15050,21.7,NA,NA,4.24242424242424,13.669999999999998,20,NA,13.72,28.110000000000003,15.58,16.06
4613201001,"Genovés, el",Valencia/Valéncia,1310,15050,22.4,NA,NA,2.5,19.91,14.26,7.865168539325842,6.5600000000000005,23.68,12.98,24.2
4613201001,"Genovés, el",Valencia/Valéncia,1310,15050,22.4,NA,NA,2.5,19.91,14.26,7.865168539325842,6.5600000000000005,23.68,12.98,24.2
4613201002,"Genovés, el",Valencia/Valéncia,1482,15050,18.3,NA,NA,2.69193626267504,11.74,11.68,11.377245508982035,4.52,29.75,18.35,13.43
4613201002,"Genovés, el",Valencia/Valéncia,1482,15050,18.3,NA,NA,2.69193626267504,11.74,11.68,11.976047904191615,4.52,29.75,18.35,13.43
4613301001,Gestalgar,Valencia/Valéncia,546,15050,22.2,NA,NA,NA,23.72,13.65,NA,10.07,20.95,7.33,31.869999999999997
4613401001,Gilet,Valencia/Valéncia,1019,17850,16.4,NA,NA,3.81319127270177,12.12,10.02,NA,15.6,46.39,19.82,11.87
4613401002,Gilet,Valencia/Valéncia,2477,19250,10.5,NA,NA,NA,13.239999999999998,13.51,10.174418604651162,12.839999999999998,31.979999999999997,16.43,15.22
4613401002,Gilet,Valencia/Valéncia,2477,19250,10.5,NA,NA,NA,13.239999999999998,13.51,10.20408163265306,12.839999999999998,31.979999999999997,16.43,15.22
4613501001,Godella,Valencia/Valéncia,1592,17150,16.6,NA,NA,4.96540733830846,20.42,14.46,14.150943396226417,11.37,34.89,15.39,22.61
4613501001,Godella,Valencia/Valéncia,1592,17150,16.6,NA,NA,4.96540733830846,20.42,14.46,14.218009478672986,11.37,34.89,15.39,22.61
4613502001,Godella,Valencia/Valéncia,1783,18550,13.5,NA,NA,4.34782608695652,19.61,12.920000000000002,14.705882352941176,9.87,39.41,14.19,22.38
4613502001,Godella,Valencia/Valéncia,1783,18550,13.5,NA,NA,4.34782608695652,19.61,12.920000000000002,14.77832512315271,9.87,39.41,14.19,22.38
4613502002,Godella,Valencia/Valéncia,2295,19250,14.6,NA,NA,4.8901576806704,18.97,13.29,12.23021582733813,10.02,43.33,15.03,21.39
4613502002,Godella,Valencia/Valéncia,2295,19250,14.6,NA,NA,4.8901576806704,18.97,13.29,12.23021582733813,10.02,43.33,15.03,21.39
4613503001,Godella,Valencia/Valéncia,2225,22050,14,NA,NA,5.26268646563838,19.27,13.18,11.787072243346008,9.62,44.06,16.04,21.17
4613503001,Godella,Valencia/Valéncia,2225,22050,14,NA,NA,5.26268646563838,19.27,13.18,12.167300380228136,9.62,44.06,16.04,21.17
4613503002,Godella,Valencia/Valéncia,1086,30450,4.7,NA,NA,NA,30.659999999999997,7.870000000000001,NA,7.73,63.21,17.4,27.16
4613504001,Godella,Valencia/Valéncia,4090,31150,9.1,NA,NA,6.95806100217865,13.54,6.2,14.76997578692494,12.18,62.55,18,15.4
4613504001,Godella,Valencia/Valéncia,4090,31150,9.1,NA,NA,6.95806100217865,13.54,6.2,14.76997578692494,12.18,62.55,18,15.4
4613504002,Godella,Valencia/Valéncia,7,28350,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4613601001,Godelleta,Valencia/Valéncia,1355,15050,20.1,NA,NA,3.05882352941176,18.74,8.64,8.333333333333334,8.93,23.82,14.17,26.790000000000003
4613601001,Godelleta,Valencia/Valéncia,1355,15050,20.1,NA,NA,3.05882352941176,18.74,8.64,8.333333333333334,8.93,23.82,14.17,26.790000000000003
4613601002,Godelleta,Valencia/Valéncia,2345,17150,18.5,NA,NA,NA,11.86,14.45,9.177215189873415,14.499999999999998,31.9,18.72,13.089999999999998
4613601002,Godelleta,Valencia/Valéncia,2345,17150,18.5,NA,NA,NA,11.86,14.45,9.523809523809524,14.499999999999998,31.9,18.72,13.089999999999998
4613701001,"Granja de la Costera, la",Valencia/Valéncia,281,16450,NA,NA,NA,NA,21.43,5.26,NA,2.85,26.590000000000003,10.32,25.27
4613801001,Guadasséquies,Valencia/Valéncia,459,16450,NA,NA,NA,NA,19.37,11.62,NA,5.66,24.35,16.78,19.17
4613901001,Guadassuar,Valencia/Valéncia,852,15750,17.5,NA,NA,NA,19.54,11.38,NA,16.31,22.8,13.5,23.94
4613901002,Guadassuar,Valencia/Valéncia,1813,18550,11.3,NA,NA,3.34733893557423,22.89,6.279999999999999,9.322033898305085,6.29,26.86,12.52,25.1
4613901002,Guadassuar,Valencia/Valéncia,1813,18550,11.3,NA,NA,3.34733893557423,22.89,6.279999999999999,9.745762711864408,6.29,26.86,12.52,25.1
4613901003,Guadassuar,Valencia/Valéncia,1735,17150,15.9,NA,NA,3.63455809334657,17.4,8.55,11.363636363636363,9.74,26.1,15.85,18.790000000000003
4613901003,Guadassuar,Valencia/Valéncia,1735,17150,15.9,NA,NA,3.63455809334657,17.4,8.55,10.909090909090908,9.74,26.1,15.85,18.790000000000003
4613901004,Guadassuar,Valencia/Valéncia,1529,17150,11.9,NA,NA,3.21100917431193,18.03,7.89,9.090909090909092,10.46,25.42,17.66,20.93
4613901004,Guadassuar,Valencia/Valéncia,1529,17150,11.9,NA,NA,3.21100917431193,18.03,7.89,9.04255319148936,10.46,25.42,17.66,20.93
4614001001,Guardamar de la Safor,Valencia/Valéncia,545,19250,17.9,NA,NA,4.98270840917364,12.83,12.08,NA,12.11,42.26,17.06,12.11
4614101001,Higueruelas,Valencia/Valéncia,521,16450,14.9,NA,NA,NA,22.88,10.42,NA,7.870000000000001,25,9.4,29.17
4614201001,Jalance,Valencia/Valéncia,794,17150,16,NA,NA,NA,28.23,13.14,NA,4.41,20.77,5.42,37.53
4614301001,Xeraco,Valencia/Valéncia,1327,15050,18.8,NA,NA,3.1888379204893,20.59,8.290000000000001,11.931818181818182,12.740000000000002,21.47,15.07,21.33
4614301001,Xeraco,Valencia/Valéncia,1327,15050,18.8,NA,NA,3.1888379204893,20.59,8.290000000000001,11.931818181818182,12.740000000000002,21.47,15.07,21.33
4614301002,Xeraco,Valencia/Valéncia,3263,15050,21.7,33.3,11.3,3.90522875816993,17.740000000000002,13.14,10.845986984815616,16.33,19.86,13.12,18.02
4614301002,Xeraco,Valencia/Valéncia,3263,15050,21.7,33.3,11.3,3.90522875816993,17.740000000000002,13.14,11.062906724511931,16.33,19.86,13.12,18.02
4614301003,Xeraco,Valencia/Valéncia,1191,15050,21.4,NA,NA,3.26616090413823,20.06,10.19,NA,11.92,19.86,12.93,19.82
4614401001,Jarafuel,Valencia/Valéncia,771,15050,18,NA,NA,NA,25.61,18.27,NA,6.87,18.88,9.34,32.17
4614501002,Xàtiva,Valencia/Valéncia,1428,13650,29.1,NA,NA,4.23728813559322,15.06,22.59,14.07035175879397,17.09,24.94,12.11,18.28
4614501002,Xàtiva,Valencia/Valéncia,1428,13650,29.1,NA,NA,4.23728813559322,15.06,22.59,13.636363636363637,17.09,24.94,12.11,18.28
4614501003,Xàtiva,Valencia/Valéncia,977,16450,22.3,NA,NA,3.1413612565445,21.99,17.87,NA,11.67,35.91,12.49,24.97
4614502001,Xàtiva,Valencia/Valéncia,759,13650,27,NA,NA,3.52941176470588,19.76,25.95,NA,15.02,21.25,11.33,24.11
4614502002,Xàtiva,Valencia/Valéncia,769,12950,30.7,NA,NA,NA,15.4,26.33,NA,7.93,19.13,13,18.6
4614502003,Xàtiva,Valencia/Valéncia,749,15750,24.6,NA,NA,3.37078651685393,17.46,16.02,NA,13.08,27.57,12.82,21.23
4614503001,Xàtiva,Valencia/Valéncia,1365,16450,22.5,NA,NA,3.72377974989915,20.979999999999997,14.24,12.972972972972974,13.33,32.1,13.04,22.71
4614503001,Xàtiva,Valencia/Valéncia,1365,16450,22.5,NA,NA,3.72377974989915,20.979999999999997,14.24,13.513513513513514,13.33,32.1,13.04,22.71
4614503002,Xàtiva,Valencia/Valéncia,1159,14350,22.9,NA,NA,3.17307692307692,14.21,19.96,NA,6.819999999999999,22.34,15.010000000000002,15.79
4614503003,Xàtiva,Valencia/Valéncia,1598,15050,23.1,NA,NA,3.78787878787879,14.760000000000002,16.580000000000002,10.83743842364532,8.450000000000001,25.39,16.46,15.96
4614503003,Xàtiva,Valencia/Valéncia,1598,15050,23.1,NA,NA,3.78787878787879,14.760000000000002,16.580000000000002,11.330049261083744,8.450000000000001,25.39,16.46,15.96
